FamilyID	Metridia.pacifica<54>	Metridia.lucens<55>	Metridia.longa<56>	Pleuromamma.robusta<57>	Pleuromamma.xiphias<58>	Pleuromamma.abdominalis<59>	Pseudocalanus.sp<60>	Euchaetidae.sp<61>	Calanoides.acutus<62>	Calanoides.carinatus<63>	Neocalanus.cristatus<64>	Neocalanus.flemingeri<65>	Neocalanus.plumchrus<66>	Calanus.hyperboreus<67>	Calanus.propinquus<68>	Calanus.finmarchicus<69>	Calanus.glacialis<70>	Calanus.marshallae<71>	Calanus.helgolandicus<72>	Calanus.sinicus<73>	Calanus.pacificus<74>	Rhincalanus.gigas<75>	Eucalanus.bungii<76>	Eucalanus.hyalinus<77>	Pseudodiaptomus.annandalei<78>	Gigantodiaptomus.amblyodon<79>	Eurytemora.affinis<80>	Eurytemora.carolleeae<81>	Temora.stylifera<82>	Temora.longicornis<83>	Acartia.fossae<84>	Acartia.clausii<85>	Acartia.tonsa<86>	Labidocera.madurae<87>	Tracheliastes.polycolpus<88>	Lepeophtheirus.salmonis<89>	Caligus.confusus<90>	Caligus.clemensi<91>	Caligus.rogercresseyi<92>	Eucyclops.serrulatus<93>	Apocyclops.royi<94>	Lernaea.cyprinacea<95>	Paracyclopina.nana<96>	Oithona.similis<97>	Oithona.nana<98>	Platychelipus.littoralis<99>	Tisbe.furcata<100>	Tigriopus.kingsejongensis<101>	Tigriopus.californicus<102>	Tigriopus.japonicus<103>	Amphibalanus.amphitrite<104>	Penaeus.aztecus<105>	Drosophila.melanogaster<106>	<107>	<159>	<160>	<161>	<162>	<163>	<164>	<165>	<166>	<167>	<168>	<169>	<170>	<171>	<172>	<173>	<174>	<175>	<176>	<177>	<178>	<179>	<180>	<181>	<182>	<183>	<184>	<185>	<186>	<187>	<188>	<189>	<190>	<191>	<192>	<193>	<194>	<195>	<196>	<197>	<198>	<199>	<200>	<201>	<202>	<203>	<204>	<205>	<206>	<207>	<208>	<209>
OG0014649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	3	1	0	0	0	0	1	3	2	2	2	1	2	3	1	1	5	6	3	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2	2	1	0	2	2	1	0	2	2	2	2	2	2	3	3
OG0014650	1	0	0	0	4	0	0	0	0	1	0	2	2	3	2	1	2	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	4	0	0	0	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	2	2	2	1	1	1	1	0	0	0	1	1	1	0	1	0	1	0	0	1	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	1
OG0014690	1	0	0	0	4	1	0	2	2	3	1	1	0	2	2	3	1	1	1	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	2	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0014715	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	2	2	1	1	0	3	0	0	1	4	0	1	1	1	1	0	0	0	1	0	0	0	0	0	1	0	3	0	0	0	6	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	1	1	1	1	0	0	1	0	0	0	1	1
OG0014724	2	0	2	3	1	1	2	0	1	3	3	0	0	0	3	5	1	0	0	0	1	0	0	0	0	0	1	2	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	2	2	2	1	1	0	0	0	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0014750	0	0	0	0	0	0	0	0	0	0	2	4	0	1	2	4	1	8	1	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	1	0	1	0	1	1	1	1	2	3	4	4	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OG0014762	0	1	0	1	0	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	2	0	0	0	0	2	0	0	1	1	1	0	0	4	0	1	1	8	1	0	1	0	0	0	3	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	0	0	1	0	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	2	1	1	1	1	0
OG0014764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	16	8	5	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	6	6	4	1	1	1	0	0	0	0	0	0	0	1	1
OG0014805	0	0	0	0	1	1	0	1	0	2	0	0	0	6	0	1	2	1	0	1	4	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	2	0	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0	0	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1
OG0014811	0	2	0	0	1	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	2	0	2	1	2	2	1	1	0	2	1	1	0	0	2	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
OG0014812	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	2	1	2	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0014813	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	3	0	0	0	0	0	0	0	1	0	1	2	2	1	0	2	0	1	1	2	0	2	1	0	1	1	1	1	1	1	0	2	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0014823	0	0	1	0	2	1	2	1	0	2	1	2	1	2	0	1	1	0	1	0	0	0	0	1	1	0	2	1	1	1	3	1	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	1
OG0014830	1	2	1	1	1	2	2	2	1	0	0	1	0	0	1	1	0	2	0	0	1	4	0	2	1	0	0	1	2	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0014832	0	0	2	0	0	0	0	0	0	0	3	0	2	0	1	2	3	0	0	1	1	0	1	0	0	0	1	3	2	0	5	0	0	0	0	0	0	0	4	0	1	0	0	0	0	2	0	0	0	0	0	1	0	1	1	1	1	1	0	0	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1	1
OG0014833	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	1	2	1	3	0	0	3	0	0	0	6	1	1	2	1	0	1	2	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	0	0	1	1	1	0	1	0	1	1	0	1	1	1	2	2	1	1	1	0	0	0	2	1	1	1	1	1
OG0014835	0	0	2	0	0	2	3	5	0	2	0	0	0	2	0	0	7	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	1	1	1	3	1	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	1	0	1	0	1	1	0	1	0	0	0	0	1	1	0	0	1	2	0	0	0	0	1	1
OG0014837	0	0	0	0	6	2	0	3	0	0	0	0	0	1	0	5	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	1	2	1	0	0	0	0	1	4	0	1	1	1	0	0	0	1	1	0	0	1	1	1	1	0	0	1	2	1	1	1	1	1	0	1	0	0	1	1	1	1	0	0	0	1	1	1	0	1	1	1	0	1	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
OG0014838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	3	15	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	8	8	1	1
OG0014839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	3	0	0	29	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	4
OG0014841	0	0	0	0	2	0	0	1	1	1	0	0	1	1	0	1	2	0	0	0	0	1	0	0	1	0	1	1	1	0	0	0	0	1	1	0	2	0	1	0	1	2	1	1	1	3	0	1	1	1	1	2	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0014842	1	0	0	0	0	3	0	2	0	2	0	0	0	0	0	0	0	0	0	1	0	3	0	0	3	0	0	0	1	0	0	0	0	1	0	1	1	0	0	2	1	2	0	0	0	6	0	1	1	1	2	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	1	1	1	0	1	1	1	0	1	1	1	0	0	1	1	1	1	0	1	1	1	1	0	0	2	1	1	1	1	1
OG0014843	0	0	0	0	2	1	0	1	0	2	0	0	0	1	0	2	2	0	0	0	0	0	0	0	1	0	2	1	0	1	0	0	0	1	0	0	0	1	1	0	3	1	1	1	1	2	0	2	1	1	1	2	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0014844	3	2	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	1	2	1	4	1	1	1	3	0	1	1	1	1	1	1	1	1	1	1	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	2	1	1	2	2	1	1	1	1	1	1	1	1
OG0014845	0	2	0	0	2	5	0	7	1	0	1	0	0	0	1	3	0	1	1	1	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	1	1	0	0	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1	0	1	0	1	1	1	0	0	1	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1
OG0014846	3	4	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	1	0	1	4	0	1	1	1	0	2	1	1	1	2	0	1	1	1	1	1	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1
OG0014847	0	0	0	0	0	0	0	1	0	3	1	0	0	12	1	4	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	2	0	0	0	0	1	0	1	0	1	0	0	1	0	1	1	1	1	0	0	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	3	1	1	1	0	0	0	0	0	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
OG0014848	0	0	0	0	1	2	1	0	2	5	0	0	0	1	1	2	1	2	0	0	3	0	0	1	1	0	1	2	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	4	0	1	1	1	1	0	0	1	1	1	1	1	1	1	2	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1
OG0014855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	5	3	1	0	2	4	1	1	1	1	0	1	1	2	0	3	6	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	2
OG0014863	2	1	0	0	1	4	1	4	2	4	2	2	1	2	1	3	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0014867	1	1	1	1	1	1	1	2	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	1	2	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0
OG0014869	0	0	0	0	0	0	0	2	1	3	0	3	1	1	2	1	2	1	2	8	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	2	2	1	1	3	4	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0
OG0014910	0	0	0	0	1	1	0	0	5	0	3	3	5	2	1	4	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	1	1	1	1	0	2	2	2	3	3	2	1	1	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OG0015045	1	0	1	0	2	2	0	2	1	1	1	2	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	1	3	1	1	3	2	2	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	1	1
OG0015048	1	1	0	0	1	1	0	1	1	1	1	1	1	1	2	1	2	1	0	0	1	2	1	1	0	1	2	1	2	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	1	1
OG0015054	1	0	1	1	0	2	1	2	1	1	1	0	0	0	1	1	1	2	0	1	1	1	0	1	1	1	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	2	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	0	0	1	0	1	1	1	1	1	1
OG0015059	0	1	1	0	1	0	2	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	1	2	1	0	2	1	0	0	10	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	0	0	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	2	1	1	1	1	0
OG0015064	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	3	2	0	0	0	1	0	0	0	0	0	0	0	1	11	2	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	3	2	1	1	1	0	0	0	1	1	1	1	1	3
OG0015065	0	0	0	0	0	0	0	0	2	0	0	0	0	1	2	3	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	2	0	1	1	1	0	2	1	1	1	2	4	3	1	1	0	0	1	1	1	0	0	0	0	0	1	1	1	0	1	1	1	0	0	1	1	1	1	0	1	0	0	0	1	1	1	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1
OG0015066	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	2	1	1	0	0	0	3	0	1	1	0	1	0	2	1	1	1	1	4	0	2	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	0	0	0	0	0	1	0	1	2	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0015067	1	1	1	1	2	3	1	1	0	0	0	1	1	0	0	0	1	0	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	2	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1
OG0015068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	4	17	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	7	8	1	1
OG0015069	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	1	2	4	0	0	10	1	0	0	3	0	0	0	0	1	0	0	1	1	1	1	0	0	1	1	1	1	1	0	1	0	1	0	0	1	1	1	1	0	1	0	0	0	1	1	1	0	1	1	0	0	0	1	1	1	1	2	1	1	2	0	1	0	1	0	0	0	1	1
OG0015070	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	4	1	1	1	2	5	1	1	1	3	1	1	2	1	2	1	1	1	1	1	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1
OG0015071	0	0	0	0	0	0	0	26	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	1	1	1	0	0	0	0	0	1	1	1	4	1	1	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	1	1	1	1	1	1
OG0015072	0	0	0	0	0	0	0	0	0	1	2	3	2	0	2	1	1	4	0	3	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	5	0	0	0	2	0	0	1	1	1	0	0	0	0	0	1	1	1	0	1	1	1	2	2	1	2	2	2	2	2	2	0	0	1	0	1	0	1	1	0	0	0	1	1	1	1	0	1	1	1	1	0	0	1	1	0	0	1	1
OG0015087	2	0	0	0	0	1	1	0	1	1	0	0	0	1	0	1	2	0	0	0	1	1	0	2	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	1	2	1	1	2	1	1	1	1	1	1	0	2	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
OG0015152	2	1	1	0	2	4	1	1	1	2	2	0	2	2	1	2	1	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	1	1	1	1	1	1
OG0015182	0	0	0	0	0	4	2	1	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	1	0	0	7	4	1	1	0	0	0	2	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	0	1	0	1	0	0	1	0	0	0	0	1	1	1	0	1	0	3	3	1	1	1	0
OG0015186	1	1	0	1	1	4	1	2	0	1	1	0	1	0	0	0	0	0	0	0	1	11	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	2	1	1	1	1	0	1	1	0	0	0	1	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	0
OG0015188	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	9	0	0	0	12	0	0	0	0	0	4	0	1	1	1	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	2	0	0	0	2	0	0	0	1	1
OG0015223	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OG0015256	0	0	0	0	4	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0015267	0	0	1	0	1	1	1	0	0	1	0	1	1	0	0	1	1	0	0	0	0	2	0	0	1	0	1	1	1	0	0	1	0	1	1	1	0	0	1	0	1	0	1	1	1	3	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0015268	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	1	3	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	0	1	1	1	2	0	1	0	2	1	1	0	0	1	2	1	1	1	0	1	0	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
OG0015275	2	4	1	0	1	1	0	1	1	2	0	1	0	0	1	1	0	0	0	0	0	2	0	1	2	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1
OG0015276	1	0	1	0	1	1	1	0	1	1	1	0	1	0	0	1	1	0	0	0	0	1	1	1	1	0	1	1	0	0	2	1	0	1	1	0	0	0	1	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0015278	0	0	1	0	1	0	1	2	2	1	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	1	2	2	0	2	0	2	0	0	2	2	0	1	1	0	0	0	0	0	1	1	0	2	2	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	0	1	1	1	0	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1
OG0015279	0	0	0	0	0	1	1	0	0	3	0	0	0	2	0	2	2	0	0	1	2	1	0	1	1	0	0	1	1	0	0	1	0	1	1	1	0	0	1	0	0	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1
OG0015281	1	0	0	0	1	1	1	3	1	1	1	2	0	1	0	1	1	1	1	0	1	1	0	1	2	0	1	2	1	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	1
